Date,Song Title,Artist,Album,Duration
2025-03-03,Sei Que Tu Me Odeia,Anitta,Anitta,2:40
2025-03-03,Resenha do Arrocha,J. Eskine,J. Eskine,5:54
2025-03-03,Motinha 2.0,DENNIS,DENNIS,1:58
2025-03-03,Coração Partido (Corazón Partío) [Ao Vivo],Grupo Menos É Mais,Grupo Menos É Mais,3:15
2025-03-03,"Oh Garota Eu Quero Você Só Pra Mim (feat. MC K9, MC Rodrigo do CN & mc pl alves)",Oruam,Oruam,2:46
2025-03-03,Abracadabra,Lady Gaga,Lady Gaga,3:43
2025-03-03,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-03-03,Energia de Gostosa,Ivete Sangalo,Ivete Sangalo,3:12
2025-03-03,APT.,ROSÉ,ROSÉ,2:49
2025-03-03,Salgueiro de Corpo Fechado (feat. Igor Sorriso),Xande de Pilares,Xande de Pilares,5:58
2025-03-03,"Malunguinho, o Mensageiro de Três Mundos",Wander Pires,Wander Pires,5:30
2025-03-03,À Flor da Terra – No Rio da Negritude Entre Dores e Paixões,Estação Primeira de Mangueira,Estação Primeira de Mangueira,6:13
2025-03-03,Resenha de Ex-Love,J. Eskine,J. Eskine,4:06
2025-03-03,Espresso,Sabrina Carpenter,Sabrina Carpenter,2:55
2025-03-03,BIRDS OF A FEATHER,Billie Eilish,Billie Eilish,3:30
2025-03-03,"SEQUÊNCIA STRIPTEASE (feat. Mc Talibã, Mc Debby)",PEDRO SAMPAIO,PEDRO SAMPAIO,2:24
2025-03-03,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-03-03,ROMEO,Anitta,Anitta,3:10
2025-03-03,Última Noite,Léo Foguete,Léo Foguete,2:34
2025-03-03,Beautiful Things,Benson Boone,Benson Boone,3:00
2025-03-03,Macetando,Ivete Sangalo,Ivete Sangalo,2:47
2025-03-03,Sports car,Tate McRae,Tate McRae,2:45
2025-03-03,Messy,Lola Young,Lola Young,4:44
2025-03-03,DtMF,Bad Bunny,Bad Bunny,3:57
2025-03-03,luther,Kendrick Lamar,Kendrick Lamar,2:57
