Date,Song Title,Artist,Album,Duration
2025-03-03,Afsos,Anuv Jain,Anuv Jain,3:11
2025-03-03,Ishq Hai,Anurag Saikia,Anurag Saikia,5:12
2025-03-03,Jhol,Maanu,Maanu,4:25
2025-03-03,"Raanjhan (From ""Do Patti"")",Sachet-Parampara,Sachet-Parampara,4:00
2025-03-03,YEDA YUNG,YUNG DSA,YUNG DSA,2:39
2025-03-03,Cry For Me,The Weeknd,The Weeknd,3:44
2025-03-03,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-03-03,"Apna Bana Le (From ""Bhediya"")",Arijit Singh,Arijit Singh,4:21
2025-03-03,Wavy,Karan Aujla,Karan Aujla,2:41
2025-03-03,Timeless,The Weeknd,The Weeknd,4:16
2025-03-03,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-03-03,"Aaya Re Toofan (From ""Chhaava"")",A.R. Rahman,A.R. Rahman,4:39
2025-03-03,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-03-03,Hawayein,Pritam,Pritam,4:50
2025-03-03,Jo Tum Mere Ho,Anuv Jain,Anuv Jain,4:11
2025-03-03,Tainu Khabar Nahi,Sachin-Jigar,Sachin-Jigar,3:08
2025-03-03,Millionaire,Yo Yo Honey Singh,Yo Yo Honey Singh,3:19
2025-03-03,APT.,ROSÉ,ROSÉ,2:49
2025-03-03,São Paulo,The Weeknd,The Weeknd,5:01
2025-03-03,Kabira,Pritam,Pritam,3:43
2025-03-03,Tum Se Hi,Pritam,Pritam,5:21
2025-03-03,Khuda Jaane,Vishal & Shekhar,Vishal & Shekhar,5:37
2025-03-03,Akhiyaan Gulaab,Mitraz,Mitraz,2:51
2025-03-03,Tujhe Kitna Chahne Lage,Arijit Singh,Arijit Singh,4:44
2025-03-03,Kesariya,Pritam,Pritam,4:28
