Date,Song Title,Artist,Album,Duration
2025-03-03,CIEL,GIMS,GIMS,3:06
2025-03-03,NINAO,GIMS,GIMS,2:47
2025-03-03,Mood,KeBlack,KeBlack,2:51
2025-03-03,APT.,ROSÉ,ROSÉ,2:49
2025-03-03,4 Kampé,Joé Dwèt Filé,Joé Dwèt Filé,3:34
2025-03-03,DtMF,Bad Bunny,Bad Bunny,3:57
2025-03-03,SOIS PAS TIMIDE,GIMS,GIMS,2:45
2025-03-03,Pélican,L2B,L2B,2:45
2025-03-03,GAUCHE DROITE,Vald,Vald,3:25
2025-03-03,Feel Good,Charlotte Cardin,Charlotte Cardin,2:43
2025-03-03,Chambre 04,Dj Kawest,Dj Kawest,2:09
2025-03-03,Messy,Lola Young,Lola Young,4:44
2025-03-03,CARTIER SANTOS,SDM,SDM,3:03
2025-03-03,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-03-03,SPIDER,GIMS,GIMS,3:08
2025-03-03,That’s So True,Gracie Abrams,Gracie Abrams,2:46
2025-03-03,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-03-03,Carré OK (feat. GIMS),Soolking,Soolking,2:40
2025-03-03,La Pluie,Franglish,Franglish,3:56
2025-03-03,NUEVAYoL,Bad Bunny,Bad Bunny,3:03
2025-03-03,Alpha,Damso,Damso,2:48
2025-03-03,DIANA,GIMS,GIMS,2:19
2025-03-03,Si Antes Te Hubiera Conocido,KAROL G,KAROL G,3:15
2025-03-03,Run,Rim'K,Rim'K,2:59
2025-03-03,NANANI NANANA,Gazo,Gazo,3:37
